year,precip,temp,,
1991,0,19.15555556,,
1991,0,19.3725,,
1991,0,18.94055556,,
1991,0,18.46083333,,
1991,0,18.44583334,,
1991,0,19.44916667,,
1991,0,21.14805556,,
1991,0,21.5425,,
1991,0,19.1775,,
1991,0,18.70666667,,
1991,0,19.29833334,,
1991,0,19,,
1991,0,19.87027778,,
1991,0,21.62777778,,
1991,0,22.62916667,,
1991,0,22.70833334,,
1991,0,19.1575,,
1991,0,18.72361111,,
1991,0,18.46277778,,
1991,0,18.06638889,,
1991,0,18.60555556,,
1991,0,18.99805556,,
1991,0,19.62666667,,
1991,0,21.62777778,,
1991,0,22.23722223,,
1991,0,20.69611111,,
1991,0,18.24583333,,
1991,0,18.24583333,,
1991,0,17.72027778,,
1991,0,17.58861111,,
1991,0,18.09527778,,
1991,0,18.83777778,,
1991,0,20.47916667,,
1991,0,19.46666667,,
1991,0,19.92666667,,
1991,0,18.99805556,,
1991,0,17.48583334,,
1991,0,16.45388889,,
1991,0,18.31416667,,
1991,14.477,17.56,,
1991,0,15.8225,,
1991,0,16.05944445,,
1991,0,16.75416667,,
1991,0,14.73333333,,
1991,0,15.21111111,,
1991,0,15.6275,,
1991,0,15.8425,,
1991,0,17.01694444,,
1991,0,18.60583334,,
1991,0,19.85083334,,
1991,0,19.31361111,,
1991,0,18.54611111,,
1991,0,18.46083333,,
1991,0,16.95111112,,
1991,0,18.70416667,,
1991,0,18.60388889,,
1991,0,18.60388889,,
1991,0,18.70666667,,
1991,0,15.12777778,,
1991,0,14.51638889,,
1991,0,14.56666667,,
1991,6.378,18.05138889,,
1991,0.358,16.07666666,,
1991,0,15.21111111,,
1991,0,16.17944445,,
1991,0,16.32027778,,
1991,0,16.18861111,,
1991,0,15.71083334,,
1991,0,15.74833334,,
1991,0,16.8,,
1991,0,16.53916667,,
1991,0,15.91666667,,
1991,0,13.18611111,,
1991,0,16.47083333,,
1991,0,11.7025,,
1991,0,12.13638889,,
1991,0,11.57972222,,
1991,0,13.96416666,,
1991,0,14.22694444,,
1991,0,13.77583334,,
1991,0,12.76083333,,
1991,1.666,14.79861111,,
1991,2.447,16.77111111,,
1991,0,17.6175,,
1991,0,16.93361112,,
1991,0,14.43305556,,
1991,0,14.69833334,,
1991,0,13.53222222,,
1991,0,14.46388889,,
1991,0,15.27055556,,
1991,0,17.22305556,,
1991,0,15.52222222,,
1991,0,17.3825,,
1991,0,12.61222223,,
1991,0,12.92083333,,
1991,0,15.6075,,
1991,0,14.65,,
1991,0,14.12388889,,
1991,0,12.92333333,,
1991,0,13.4775,,
1991,0,14.44166667,,
1991,40.29,15.23055556,,
1991,6.499,15.14916667,,
1991,44.987,14.14333333,,
1991,4.269,13.6925,,
1992,0,13.22361111,,
1992,0,15.43888889,,
1992,0,16.90277778,,
1992,0,14.14138889,,
1992,16.646,14.53583333,,
1992,1.421,12.84861112,,
1992,37.838,13.02611112,,
1992,13.735,12.07694444,,
1992,0,12.31388889,,
1992,0,13.12055556,,
1992,0,14.44194444,,
1992,0,14.06944445,,
1992,0,11.8975,,
1992,0,12.92333333,,
1992,0,13.66388889,,
1992,0,13.96416666,,
1992,0,13.92666666,,
1992,0,13.77583334,,
1992,0,14.40444444,,
1992,0,14.40444444,,
1992,0,13.77777778,,
1992,0,13.48638889,,
1992,0,13.53222222,,
1992,0,13.56972222,,
1992,0,16.21694445,,
1992,0,15.17361111,,
1992,0,14.77916667,,
1992,0,16.67083334,,
1992,0,16.93361112,,
1992,0,16.88333333,,
1992,0,17.14611111,,
1992,0,16.27638889,,
1992,0,18.36666667,,
1992,0,15.8425,,
1992,0,15.665,,
1992,0,16.21694445,,
1992,1.562,17.58861111,,
1992,14.244,16.39416667,,
1992,3.235,14.14138889,,
1992,0,16.00166667,,
1992,14.977,14.35833333,,
1992,46.208,15.14722222,,
1992,7.106,16.61111111,,
1992,73.969,15.68638889,,
1992,24.176,13.76666667,,
1992,3.448,15.62694445,,
1992,38.345,14.14138889,,
1992,7.401,14.40416667,,
1992,0,13.85,,
1992,0,14.68055556,,
1992,0,17.065,,
1992,2.493,16.55666667,,
1992,0,20.03888889,,
1992,0,18.98055556,,
1992,0,16.93166667,,
1992,0,17.88916667,,
1992,0,18.32944445,,
1992,0,18.26388889,,
1992,0,18.52666667,,
1992,0,17.41138889,,
1992,0,17.29916667,,
1992,1.568,16.93333334,,
1992,19.784,16.55666667,,
1992,0,14.99861112,,
1992,0,15.90138889,,
1992,21.104,14.44166667,,
1992,0.601,13.85,,
1992,2.236,13.90944445,,
1992,1.462,14.69833334,,
1992,0,14.99861112,,
1992,0,16.00194445,,
1992,0,17.00805556,,
1992,0,16.84805556,,
1992,0,15.46944445,,
1992,0,14.96111112,,
1992,0,15.89888889,,
1992,0,16.94861111,,
1992,0,16.11388889,,
1992,0,16.47333334,,
1992,0,16.45555556,,
1992,0,15.01361111,,
1992,20.23,15.86388889,,
1992,3.043,15.23055556,,
1992,13.674,14.89555556,,
1992,15.051,15.73027778,,
1992,0,16.68777778,,
1992,0.795,18.15166667,,
1992,4.128,16.425,,
1992,0,17.29916667,,
1992,0,16.73611112,,
1992,0,15.73027778,,
1992,0,18.01388889,,
1992,0,18.31416667,,
1992,0,17.775,,
1992,0,17.21388889,,
1992,0,15.81361111,,
1992,0,16.03055556,,
1992,0,16.29333333,,
1992,0,16.68583333,,
1992,0,16.81944445,,
1992,0,16.20805556,,
1992,0,16.73611112,,
1992,0,14.69833334,,
1992,0,17.11972222,,
1992,0,18.23083334,,
1992,0,17.83444445,,
1992,0,18.31222223,,
1992,0,20.74444445,,
1992,0,20.43333333,,
1992,0,19.66416667,,
1992,0,19.44722222,,
1992,0,18.52916667,,
1992,0,19.76944445,,
1992,0,19.31361111,,
1992,0,19.05472222,,
1992,0,19.44916667,,
1992,0,19.7475,,
1992,0,19.925,,
1992,0,19.05472222,,
1992,0,20.21833333,,
1992,0,18.52916667,,
1992,0,18.83583333,,
1992,0,17.83444445,,
1992,0,18.60555556,,
1992,0,18.06833333,,
1992,0,18.72361111,,
1992,2.535,18.67777778,,
1992,4.017,18.94055556,,
1992,0,18.40833334,,
1992,0,17.98305556,,
1992,0,19.55,,
1992,0,20.31916667,,
1992,0,20.18333334,,
1992,0,18.40833334,,
1992,0,18.05138889,,
1992,0,17.16555556,,
1992,0,17.775,,
1992,0,17.3825,,
1992,0,18.40833334,,
1992,0,18.99805556,,
1992,0,20.10444445,,
1992,0,20.51666667,,
1992,0,18.60555556,,
1992,0,18.23083334,,
1992,0,18.46083333,,
1992,0,18.32916667,,
1992,0,17.29722222,,
1992,0,18.46277778,,
1992,0,18.24583333,,
1992,0,18.67972222,,
1992,0,19.61138889,,
1992,0,19.1775,,
1992,0,18.72361111,,
1992,0,18.46083333,,
1992,0,18.24583333,,
1992,0,18.46083333,,
1992,0,18.94055556,,
1992,0,18.67972222,,
1992,0,18.76111111,,
1992,0,18.62333334,,
1992,0,18.99805556,,
1992,0,19.3925,,
1992,0,20.00388889,,
1992,0,20.85861112,,
1992,0,22.23916667,,
1992,0,21.23333334,,
1992,0,20.77333334,,
1992,0,19.92694445,,
1992,0,19.82388889,,
1992,0,19.23222222,,
1992,0,18.01388889,,
1992,0,18.60555556,,
1992,0,17.85138889,,
1992,0,18.54611111,,
1992,0,18.66916667,,
1992,0,19.54138889,,
1992,0,19.71,,
1992,0,19.62666667,,
1992,0,20.28194445,,
1992,0,21.08861111,,
1992,0,21.93694445,,
1992,0,20.43138889,,
1992,0,19.36194445,,
1992,0,19.10111112,,
1992,0,20.08722223,,
1992,0,18.01388889,,
1992,0,21.93694445,,
1992,0,21.32555556,,
1992,0,21.5425,,
1992,0,23.55166667,,
1992,0,24.53388889,,
1992,0,23.31555556,,
1992,0,22.86166667,,
1992,0,21.86222223,,
1992,20.922,23.25805556,,
1992,0,22.46916667,,
1992,0,22.68416667,,
1992,0,22.09444445,,
1992,0,22.54833334,,
1992,0,22.15194445,,
1992,0,26.1775,,
1992,0,28.06666667,,
1992,0,25.52027778,,
1992,0,19.75638889,,
1992,0,20.05666667,,
1992,0,20.21638889,,
1992,0,20.17888889,,
1992,0,19.95361111,,
1992,0,19.82444445,,
1992,0,19.78694445,,
1992,0,20.48166667,,
1992,0,20.48166667,,
1992,0,19.91611111,,
1992,0,19.57888889,,
1992,0,20.34805556,,
1992,0,20.61083333,,
1992,0,21.39972222,,
1992,0,21.13694445,,
1992,0,20.08722223,,
1992,0,21.40166667,,
1992,0,21.43916667,,
1992,0,21.13888889,,
1992,0,21.39972222,,
1992,0,21.87944445,,
1992,0,21.7,,
1992,0,22.72583334,,
1992,0,23.40083334,,
1992,0,23.87861111,,
1992,0,23.02611112,,
1992,0,22.98861112,,
1992,0,22.23722223,,
1992,0,21.915,,
1992,0,21.61666667,,
1992,0,21.39972222,,
1992,0,21.83166667,,
1992,0,21.38222222,,
1992,0,23.94416667,,
1992,0,21.43722222,,
1992,0,20.565,,
1992,0,21.09055556,,
1992,0,21.3275,,
1992,0,21.30361111,,
1992,0,19.66222222,,
1992,0,19.75638889,,
1992,0,19.10111112,,
1992,0,20.5275,,
1992,0,21.80333334,,
1992,0,23.50388889,,
1992,0,20.77333334,,
1992,0,20.87166667,,
1992,0,19.77611111,,
1992,0,20.56694445,,
1992,0,19.21305556,,
1992,0,19.39444445,,
1992,0,19.1775,,
1992,0,19.36388889,,
1992,0,20.74444445,,
1992,0,19.3925,,
1992,0,19.6075,,
1992,0,19.21305556,,
1992,0,21.08861111,,
1992,0,21.51388889,,
1992,0,20.55638889,,
1992,0,21.8775,,
1992,0,20.74444445,,
1992,0,19.95361111,,
1992,0,20.10444445,,
1992,0,20.95083334,,
1992,0,20.53444445,,
1992,0,22.00916667,,
1992,0,20.13305556,,
1992,0,19.80416667,,
1992,0,20.61083333,,
1992,0,20.55638889,,
1992,16.737,22.06611111,,
1992,0,21.72888889,,
1992,0,19.53055556,,
1992,0,18.09527778,,
1992,0,18.7525,,
1992,0,20.13305556,,
1992,0,17.86916667,,
1992,0,18.54416667,,
1992,0,17.83444445,,
1992,0,18.93666667,,
1992,0,19.07027778,,
1992,0,19.07027778,,
1992,0,18.85527778,,
1992,0,20.39833334,,
1992,0,17.6175,,
1992,0,17.4025,,
1992,0,17.61944445,,
1992,0,19.17555556,,
1992,0,17.16361111,,
1992,0,17.79694445,,
1992,0,19.78694445,,
1992,0,20.16388889,,
1992,0,22.43194445,,
1992,0,22.97583333,,
1992,0,19.65333334,,
1992,21.307,19.10111112,,
1992,0,19.87027778,,
1992,0,18.83833334,,
1992,0,17.77694445,,
1992,0,19.98194445,,
1992,0,19.71,,
1992,0,22.02027778,,
1992,0,23.31527778,,
1992,0,27.69166667,,
1992,0,20.94,,
1992,0,18.09527778,,
1992,0,18.02916667,,
1992,0,18.06666667,,
1992,0,17.61555556,,
1992,0,17.90666667,,
1992,0,15.34277778,,
1992,0,16.1775,,
1992,0,15.44805556,,
1992,0,17.53861111,,
1992,0,18.86472223,,
1992,0,19.47611112,,
1992,0,17.06333334,,
1992,11.428,16.60944445,,
1992,0.357,19.36388889,,
1992,0,20.55833334,,
1992,0,19.13416667,,
1992,0,15.60361111,,
1992,0,15.60555556,,
1992,0,15.82055556,,
1992,0,15.04444444,,
1992,0,15.69972222,,
1992,0,15.84444445,,
1992,0,16.215,,
1992,0,16.63333334,,
1992,0,15.84055556,,
1992,0,14.225,,
1992,0,14.225,,
1992,0,15.12777778,,
1992,0,15.6825,,
1992,0,15.22861111,,
1992,0,12.62916667,,
1992,0,14.79666667,,
1992,2.706,15.5875,,
1992,3.398,15.35361112,,
1992,0,15.81361111,,
1992,0,14.34972223,,
1992,0,15.55083334,,
1992,0,16.02861111,,
1992,0,12.68444444,,
1992,0,12.31388889,,
1992,0,13.13833333,,
1992,0,12.70833333,,
1992,0,13.6925,,
1992,0,12.15138889,,
1992,0,11.20277778,,
1992,0,11.1175,,
1992,0,11.59722222,,
1992,0,12.31194445,,
1992,0,14.1875,,
1992,0,14.1875,,
1992,0,14.24694445,,
1992,0,14.6175,,
1992,12.919,14.05638889,,
1992,7.891,14.15916667,,
1992,59.635,15.8025,,
1992,1.995,13.23861111,,
1992,0,13.05916667,,
1993,0,13.45555556,,
1993,0,14.45944445,,
1993,0,11.46361111,,
1993,27.837,10.9025,,
1993,4.08,11.86,,
1993,37.891,15.14527778,,
1993,8.095,16.00166667,,
1993,0,14.35638889,,
1993,0,13.76472222,,
1993,0,15.41,,
1993,0,12.4675,,
1993,0,12.6775,,
1993,0,16.21666667,,
1993,0,15.84,,
1993,0,15.36222222,,
1993,0,16.09388889,,
1993,0,15.98194445,,
1993,0,15.625,,
1993,0,14.24444445,,
1993,0,14.26638889,,
1993,0,14.87583334,,
1993,0,19.10111112,,
1993,0,16.32027778,,
1993,0,14.95666667,,
1993,0,16.10527778,,
1993,0,16.58305556,,
1993,0,16.53722223,,
1993,0,16,,
1993,0,14.56472223,,
1993,0,14.8275,,
1993,0,14.03861111,,
1993,0,13.6925,,
1993,0,13.73833334,,
1993,0,15.17611112,,
1993,0,15.30722222,,
1993,2.477,18.06638889,,
1993,14.647,15.69972222,,
1993,24.071,16.99694445,,
1993,0,16.61111111,,
1993,13.243,14.24444445,,
1993,39.903,14.08694445,,
1993,4.353,14.56472223,,
1993,55.225,14.51888889,,
1993,11.321,14.34972223,,
1993,4.497,14.56472223,,
1993,55.542,14.30194445,,
1993,14.715,14.2425,,
1993,0,14.93027778,,
1993,0,16.01944445,,
1993,0,17.32583334,,
1993,8.621,15.07305556,,
1993,0,14.2425,,
1993,0,13.85,,
1993,0,15.5875,,
1993,0,15.01166667,,
1993,0,13.45555556,,
1993,0,14.53583333,,
1993,0,13.45555556,,
1993,0,13.95527778,,
1993,0,14.38722223,,
1993,2.716,13.85,,
1993,73.737,16.17944445,,
1993,0,17.06333334,,
1993,0,17.76638889,,
1993,18.565,18.44138889,,
1993,0.568,17.85166667,,
1993,2.988,18.44388889,,
1993,5.156,17.11777778,,
1993,0,15.61638889,,
1993,0,17.4025,,
1993,0,18.83777778,,
1993,0,18.79,,
1993,0,20.17888889,,
1993,0,18.83583333,,
1993,0,16.90277778,,
1993,0,18.94055556,,
1993,0,17.6175,,
1993,0,17.8325,,
1993,0,17.56,,
1993,0,16.98416667,,
1993,45.18,16.99694445,,
1993,12.053,17.32583334,,
1993,17.014,17.11083334,,
1993,24.792,17.76611111,,
1993,0,14.93222222,,
1993,0.882,13.98166667,,
1993,8.099,13.635,,
1993,0,14.61916667,,
1993,0,15.35361112,,
1993,0,16.20805556,,
1993,0,17.61944445,,
1993,0,20.28194445,,
1993,0,20.77333334,,
1993,0,19.23027778,,
1993,0,18.31222223,,
1993,0,17.18555556,,
1993,0,17.32611112,,
1993,0,17.37861111,,
1993,0,17.40055556,,
1993,0,18.91916667,,
1993,0,19.35111111,,
1993,0,15.30527778,,
1993,0,16.93166667,,
1993,0,18.14111111,,
1993,0,17.99,,
1993,0,16.02861111,,
1993,0,16.42305556,,
1993,0,18.62083333,,
1993,0,18.57305556,,
1993,0,18.62083333,,
1993,0,18.62083333,,
1993,0,19.26777778,,
1993,0,18.79,,
1993,0,18.22888889,,
1993,0,18.31222223,,
1993,0,22.54388889,,
1993,0,20.98583333,,
1993,0,17.16361111,,
1993,0,17.29722222,,
1993,0,20.39388889,,
1993,0,20.60888889,,
1993,0,18.34694445,,
1993,0,20.39388889,,
1993,0,19.83972222,,
1993,0,17.38055556,,
1993,17.026,17.29722222,,
1993,28.843,20.63972223,,
1993,0,21.51388889,,
1993,0,21.29694445,,
1993,0,21.98972222,,
1993,0,18.54416667,,
1993,0,15.91666667,,
1993,0,15.12777778,,
1993,0,17.10916667,,
1993,0,18.70666667,,
1993,0,18.01194445,,
1993,0,18.58583334,,
1993,0,17.95444445,,
1993,0,18.70666667,,
1993,0,20.13305556,,
1993,0,18.40638889,,
1993,0,18.22888889,,
1993,0,19.3925,,
1993,0,17.95444445,,
1993,0,19.55,,
1993,0,17.59555556,,
1993,0,17.79694445,,
1993,0,18.56194445,,
1993,0,18.49166667,,
1993,0,18.88611112,,
1993,0,20.08722223,,
1993,0,19.10111112,,
1993,0,20.65666667,,
1993,0,20.1025,,
1993,0,18.56194445,,
1993,0,19.39444445,,
1993,0,18.01194445,,
1993,0,17.69166667,,
1993,0,18.49166667,,
1993,0,20.47916667,,
1993,0,21.7375,,
1993,0,22.75888889,,
1993,0,19.10111112,,
1993,0,19.10111112,,
1993,0,19.6075,,
1993,0,19.39444445,,
1993,0,18.88611112,,
1993,0,20.5275,,
1993,0,20.34805556,,
1993,0,20.21888889,,
1993,0,19.765,,
1993,0,19.78888889,,
1993,0,18.88416667,,
1993,0,19.23222222,,
1993,0,20.65666667,,
1993,0,21.8775,,
1993,0,21.22222222,,
1993,0,20.00194445,,
1993,0,20.00388889,,
1993,0,19.54138889,,
1993,0,20.34805556,,
1993,0,20.61083333,,
1993,0,20.74444445,,
1993,0,19.3925,,
1993,0,18.62138889,,
1993,0,20.35,,
1993,0,20.565,,
1993,0,20.92194445,,
1993,0,20.65916667,,
1993,0,20.18333334,,
1993,0,20.26472223,,
1993,0,20.35,,
1993,0,20.5275,,
1993,41.131,20.21888889,,
1993,0,18.99805556,,
1993,0,19.47583334,,
1993,0,19.27861112,,
1993,0,19.54138889,,
1993,0,20.74444445,,
1993,0,20.65916667,,
1993,0,19.47583334,,
1993,0,19.62666667,,
1993,0,19.36194445,,
1993,0,20.35,,
1993,0,21.21333334,,
1993,0,20.48166667,,
1993,0,21.05361112,,
1993,0,21.1675,,
1993,0,21.69111111,,
1993,0,20.34805556,,
1993,0,20.01916667,,
1993,0,21.39972222,,
1993,0,22.20638889,,
1993,0,23.07861111,,
1993,0,21.77638889,,
1993,0,22.02888889,,
1993,0,21.26805556,,
1993,0,21.69805556,,
1993,0,21.83166667,,
1993,0,21.35388889,,
1993,0,21.13888889,,
1993,0,20.65666667,,
1993,0,20.69611111,,
1993,0,20.90916667,,
1993,0,21.08666667,,
1993,0,19.47583334,,
1993,0,19.06361112,,
1993,0,19.26083334,,
1993,0,20.5275,,
1993,0,20.39638889,,
1993,0,19.78694445,,
1993,0,19.87027778,,
1993,0,20.35,,
1993,0,20.21888889,,
1993,0,19.54805556,,
1993,0,19.54805556,,
1993,0,19.3925,,
1993,0,20.26472223,,
1993,0,19.87027778,,
1993,0,20.95944445,,
1993,0,20.48166667,,
1993,0,20.74444445,,
1993,0,20.35,,
1993,0,20.65666667,,
1993,0,21.83166667,,
1993,0,21.39972222,,
1993,0,21.26805556,,
1993,0,20.87166667,,
1993,0,20.65916667,,
1993,0,19.27861112,,
1993,0,20.13305556,,
1993,0,20.21638889,,
1993,0,20.17888889,,
1993,0,19.95361111,,
1993,0,20.13305556,,
1993,0,19.3925,,
1993,0,18.83833334,,
1993,0,20.57583334,,
1993,0,19.82444445,,
1993,0,18.575,,
1993,0,19.31361111,,
1993,0,19.10111112,,
1993,0,19.47583334,,
1993,0,20.18333334,,
1993,0,17.77305556,,
1993,0,17.00805556,,
1993,0,18.35805556,,
1993,0,19.36194445,,
1993,0,19.40972222,,
1993,0,21.59722222,,
1993,0,22.36638889,,
1993,0,20.82777778,,
1993,0,19.53055556,,
1993,0,21.11055556,,
1993,0,20.65666667,,
1993,0,20.90916667,,
1993,0,19.37055556,,
1993,0,17.61944445,,
1993,0,17.83444445,,
1993,0,17.59555556,,
1993,0,18.99805556,,
1993,0,18.22694445,,
1993,3.813,17.38055556,,
1993,0,20.5275,,
1993,0,19.54138889,,
1993,0,20.21888889,,
1993,0,18.27472223,,
1993,0,19.26083334,,
1993,0,19.87027778,,
1993,0,18.48972223,,
1993,0,17.02583334,,
1993,0,18.91916667,,
1993,0,19.52861111,,
1993,0,19.74555556,,
1993,0,19.31361111,,
1993,0,19.31166667,,
1993,0,19.39055556,,
1993,0,18.82055556,,
1993,0,23.02166667,,
1993,0,21.46361111,,
1993,0,20.50805556,,
1993,0,20.43333333,,
1993,0,18.62333334,,
1993,0,17.34305556,,
1993,0,17.38055556,,
1993,0,19.60722222,,
1993,0,19.55944444,,
1993,0,20.87194445,,
1993,0,18.57305556,,
1993,0,18.35805556,,
1993,0,18.57305556,,
1993,0,18.80083334,,
1993,0,18.27472223,,
1993,5.553,18.48972223,,
1993,8.956,19.56111111,,
1993,0,20.13111111,,
1993,0,16.3925,,
1993,0,17.28861112,,
1993,0,16.88583334,,
1993,0,16.71666667,,
1993,0,17.10916667,,
1993,0,17.02583334,,
1993,0,16.02194445,,
1993,0,16.45388889,,
1993,1.762,16,,
1993,0,17.68972222,,
1993,0,16.09416667,,
1993,0,15.30527778,,
1993,0,14.69583333,,
1993,0,15.8425,,
1993,0,17.02583334,,
1993,0,16.07638889,,
1993,31.172,17.34305556,,
1993,0,17.51222222,,
1993,0,15.12777778,,
1993,0,18.56638889,,
1993,0,18.365,,
1993,0,16.29166666,,
1993,0,14.05638889,,
1993,0,14.865,,
1993,0,12.86194444,,
1993,0,13.57861111,,
1993,0,14.38722223,,
1993,0,14.43305556,,
1993,17.118,15.61638889,,
1993,0,14.48138889,,
1993,0,12.92138889,,
1993,6.871,12.92138889,,
1993,0,14.02944445,,
1993,0,12.2525,,
1993,1.152,13.23861111,,
1993,1.187,13.85,,
1993,0,15.23055556,,
1993,0,12.92333333,,
1993,0,12.56638889,,
1993,0,12.39722223,,
1993,0,13.61555556,,
1993,0,14.61944444,,
1993,0,14.64138889,,
1993,0,17.02583334,,
1993,0,13.90944445,,
1993,0,13.77777778,,
1993,0,14.58194444,,
1993,0,14.73138889,,
1993,0,13.26944444,,
1994,0,13.77583334,,
1994,0,14.77916667,,
1994,0,15.45,,
1994,0,15.28833333,,
1994,0,17.38055556,,
1994,0,16.63138889,,
1994,0,12.39722223,,
1994,0,12.78972223,,
1994,0,13.92472222,,
1994,0,14.31916666,,
1994,0,13.0525,,
1994,0,14.00805556,,
1994,0,15.99138889,,
1994,0,16.79805556,,
1994,0,15.38861111,,
1994,0,13.57861111,,
1994,0,14.14166666,,
1994,0,16.29166666,,
1994,0,16.88138889,,
1994,0,15.22861111,,
1994,0,13.6925,,
1994,0,13.92666666,,
1994,9.702,18.22888889,,
1994,25.102,13.90944445,,
1994,0,12.54388889,,
1994,0,14.34972223,,
1994,0,14.17027778,,
1994,0,12.52888889,,
1994,0,12.70638889,,
1994,0,12.92138889,,
1994,0,12.96916667,,
1994,0,13.84138889,,
1994,0,12.88166667,,
1994,12.053,13.05916667,,
1994,2.565,15.23055556,,
1994,0,15.46944445,,
1994,6.111,16.47333334,,
1994,42.516,15.40805556,,
1994,2.08,14.83611111,,
1994,0,12.86194444,,
1994,0,13.6925,,
1994,0,14.69833334,,
1994,0,11.67861111,,
1994,0,12.31388889,,
1994,0,13.22361111,,
1994,0,13.77583334,,
1994,0,15.43888889,,
1994,52.597,15.68444445,,
1994,23.835,12.75888889,,
1994,16.088,12.36638889,,
1994,0,13.92638889,,
1994,0,13.87194445,,
1994,0,14.96111112,,
1994,0,13.95333334,,
1994,0,14.17027778,,
1994,0,15.26138889,,
1994,0,15.86194445,,
1994,0,15.30722222,,
1994,0,15.91472222,,
1994,0,18.3275,,
1994,0,18.3275,,
1994,0,18.575,,
1994,0,15.14722222,,
1994,4.026,15.45638889,,
1994,3.178,15.5875,,
1994,1.382,16.29138889,,
1994,0,17.51222222,,
1994,0,16.19694445,,
1994,0,15.22861111,,
1994,0,17.16361111,,
1994,0,16.78694445,,
1994,0,17.71805556,,
1994,0,18.32944445,,
1994,0,18.3275,,
1994,0,16.80666667,,
1994,0,16.90277778,,
1994,0,16.33972223,,
1994,23.22,17.39138889,,
1994,0,15.55083334,,
1994,0,15.81361111,,
1994,0,15.55083334,,
1994,0,13.69055556,,
1994,40.865,14.79666667,,
1994,0,12.15138889,,
1994,0,15.55083334,,
1994,0,15.04444444,,
1994,0,16.47138889,,
1994,0,15.46944445,,
1994,0,15.55083334,,
1994,0,15.87916667,,
1994,0,16.09416667,,
1994,0,16.65083334,,
1994,0,17.69166667,,
1994,0,17.85166667,,
1994,0,18.24416667,,
1994,0,16.29138889,,
1994,0,16.34166667,,
1994,0,15.81361111,,
1994,4.224,16.25388889,,
1994,0,17.10916667,,
1994,0,17.37194445,,
1994,0,18.17861111,,
1994,0,17.50361112,,
1994,0,16.68583333,,
1994,0,14.85805556,,
1994,0,15.4675,,
1994,0,17.00805556,,
1994,0,18.575,,
1994,0,17.83444445,,
1994,0,16.425,,
1994,0,15.72833334,,
1994,0,18.01388889,,
1994,0.648,17.02583334,,
1994,0.255,14.30388889,,
1994,4.768,15.6825,,
1994,5.746,15.01166667,,
1994,1.056,15.99111111,,
1994,0,13.24055556,,
1994,0,14.48333334,,
1994,0,15.4675,,
1994,0,14.26638889,,
1994,0,14.87583334,,
1994,0,15.09083334,,
1994,0,14.85805556,,
1994,0,16.47138889,,
1994,2.386,14.63694445,,
1994,0.912,14.26638889,,
1994,0,16.68777778,,
1994,0,17.16361111,,
1994,0,16.81944445,,
1994,0,16.86583334,,
1994,0,16.93333334,,
1994,0,16.425,,
1994,0,15.81361111,,
1994,0,15.22194445,,
1994,0,16.09416667,,
1994,3.216,16.32888889,,
1994,5.551,15.44555556,,
1994,0,15.04444444,,
1994,0,15.52222222,,
1994,0,17.16166667,,
1994,0,18.01194445,,
1994,0,16.99694445,,
1994,0,16.86583334,,
1994,0,17.58861111,,
1994,0,17.86916667,,
1994,0,16.46888889,,
1994,0,16.81083334,,
1994,0,17.40055556,,
1994,0,18.04944445,,
1994,0,17.34305556,,
1994,0,17.79694445,,
1994,0,19.92305556,,
1994,0,18.27472223,,
1994,0,18.44388889,,
1994,0,18.575,,
1994,0,19.84166667,,
1994,0,18.57305556,,
1994,0,17.66333334,,
1994,0,18.70666667,,
1994,0,18.54416667,,
1994,0,17.50333334,,
1994,0,17.24055556,,
1994,0,16.99694445,,
1994,0,18.06638889,,
1994,0,18.01388889,,
1994,0,17.00805556,,
1994,0,17.6175,,
1994,0,18.31222223,,
1994,0,19.95361111,,
1994,0,18.22694445,,
1994,0,19.10111112,,
1994,0,19.27861112,,
1994,0,19.62472222,,
1994,0,19.83972222,,
1994,0,20.77333334,,
1994,0,20.55638889,,
1994,0,21.32555556,,
1994,0,20.43333333,,
1994,0,19.65333334,,
1994,0,19.14694445,,
1994,0,20.61083333,,
1994,0,19.84166667,,
1994,0,17.9525,,
1994,0,17.79694445,,
1994,0,18.22888889,,
1994,0,18.56194445,,
1994,0,17.86916667,,
1994,0,18.67777778,,
1994,0,18.24388889,,
1994,0,18.93861111,,
1994,0,18.93666667,,
1994,0,18.45888889,,
1994,0,18.13194445,,
1994,0,18.60555556,,
1994,0,18.56194445,,
1994,0,17.99,,
1994,0,18.16944445,,
1994,0,17.47472222,,
1994,0,18.02888889,,
1994,0,18.40638889,,
1994,0,20.5275,,
1994,0,20.13111111,,
1994,0,18.88611112,,
1994,0,19.8875,,
1994,0,20.05666667,,
1994,0,20.17888889,,
1994,0,20.01916667,,
1994,0,20.13111111,,
1994,0,19.91611111,,
1994,0,18.40833334,,
1994,0,18.78305556,,
1994,0,18.27472223,,
1994,0,19.14694445,,
1994,0,20.34805556,,
1994,0,21.00527778,,
1994,0,20.93305556,,
1994,0,21.5425,,
1994,0,21.32555556,,
1994,0,20.87166667,,
1994,0,20.21638889,,
1994,0,22.19972223,,
1994,0,22.63166667,,
1994,0,22.41472223,,
1994,0,24.42194445,,
1994,0,24.42194445,,
1994,0,23.54972222,,
1994,0,21.93694445,,
1994,0,21.08666667,,
1994,0,22.20638889,,
1994,0,21.61472222,,
1994,0,20.48166667,,
1994,0,21.13694445,,
1994,0,20.5275,,
1994,0,19.14694445,,
1994,0,19.71,,
1994,0,20.69416667,,
